time,fossil_fuels,windpower,solarpower,other_green_energy,total_load_actual,price_day_ahead,price_actual,day_of_week,hour_of_day
2018-03-15 04:00:00,4274.0,12777.0,17.0,6641.0,24925.0,8.55,17.37,3.0,4.0
2018-03-15 05:00:00,4601.0,12992.0,16.0,7124.0,27541.0,29.31,36.61,3.0,5.0
2018-03-15 06:00:00,5285.0,12763.0,36.0,7837.0,31037.0,37.07,44.88,3.0,6.0
2018-03-15 07:00:00,5698.0,12039.0,325.0,9519.0,33587.0,44.51,53.24,3.0,7.0
2018-03-15 08:00:00,6029.0,11217.0,1006.0,10684.0,35099.0,46.25,54.28,3.0,8.0
2018-03-15 09:00:00,6214.0,11180.0,1631.0,10718.0,35621.0,45.78,54.24,3.0,9.0
2018-03-15 10:00:00,6461.0,11916.0,2124.0,9429.0,35642.0,44.44,53.77,3.0,10.0
2018-03-15 11:00:00,6276.0,12268.0,2501.0,8583.0,35208.0,41.76,52.07,3.0,11.0
2018-03-15 12:00:00,6034.0,11786.0,2628.0,8710.0,34868.0,39.7,49.05,3.0,12.0
2018-03-15 13:00:00,5621.0,11167.0,2842.0,8213.0,33476.0,35.17,44.15,3.0,13.0
2018-03-15 14:00:00,5686.0,11090.0,2979.0,8247.0,32683.0,34.01,42.05,3.0,14.0
2018-03-15 15:00:00,5589.0,11070.0,2305.0,8259.0,32194.0,33.61,41.79,3.0,15.0
2018-03-15 16:00:00,5977.0,10530.0,1704.0,8758.0,32104.0,36.05,45.72,3.0,16.0
2018-03-15 17:00:00,6836.0,9989.0,862.0,9098.0,32064.0,44.51,57.34,3.0,17.0
2018-03-15 18:00:00,7783.0,9113.0,232.0,11317.0,34083.0,53.69,66.3,3.0,18.0
2018-03-15 19:00:00,7784.0,9280.0,86.0,11839.0,35725.0,54.01,64.86,3.0,19.0
2018-03-15 20:00:00,6512.0,9304.0,19.0,10117.0,34821.0,47.75,57.4,3.0,20.0
2018-03-15 21:00:00,5972.0,9161.0,19.0,9148.0,32382.0,40.04,49.17,3.0,21.0
2018-03-15 22:00:00,5845.0,8754.0,18.0,8155.0,29346.0,34.01,42.73,3.0,22.0
2018-03-15 23:00:00,5686.0,8908.0,18.0,7515.0,27423.0,45.42,53.24,3.0,23.0
2018-03-16 00:00:00,5435.0,8657.0,17.0,7103.0,25497.0,37.17,45.47,4.0,12.0
2018-03-16 01:00:00,5298.0,8199.0,18.0,6971.0,24241.0,34.0,41.69,4.0,1.0
2018-03-16 02:00:00,5335.0,7810.0,18.0,7153.0,23796.0,30.55,39.09,4.0,2.0
2018-03-16 03:00:00,5292.0,7827.0,18.0,6902.0,23848.0,29.97,38.55,4.0,3.0
2018-03-16 04:00:00,5476.0,7546.0,18.0,7091.0,24458.0,35.55,43.79,4.0,4.0
2018-03-16 05:00:00,6266.0,7211.0,18.0,8148.0,27296.0,44.46,52.36,4.0,5.0
2018-03-16 06:00:00,7131.0,6964.0,70.0,10299.0,30934.0,50.54,57.24,4.0,6.0
2018-03-16 07:00:00,8566.0,6540.0,640.0,11986.0,33518.0,55.29,63.78,4.0,7.0
2018-03-16 08:00:00,9257.0,6621.0,1443.0,11783.0,34691.0,55.99,64.7,4.0,8.0
2018-03-16 09:00:00,9150.0,7211.0,2239.0,11491.0,34920.0,52.8,61.54,4.0,9.0
2018-03-16 10:00:00,8431.0,7661.0,3057.0,10690.0,34837.0,51.17,61.07,4.0,10.0
2018-03-16 11:00:00,8019.0,8234.0,3366.0,10067.0,34651.0,50.54,60.3,4.0,11.0
2018-03-16 12:00:00,7413.0,8777.0,3427.0,9218.0,34338.0,50.18,58.3,4.0,12.0
2018-03-16 13:00:00,6973.0,9470.0,3425.0,8044.0,33245.0,46.5,54.86,4.0,13.0
2018-03-16 14:00:00,6601.0,10267.0,3283.0,7486.0,32434.0,44.3,52.35,4.0,14.0
2018-03-16 15:00:00,6526.0,10659.0,2965.0,7475.0,31990.0,41.91,50.32,4.0,15.0
2018-03-16 16:00:00,6711.0,10332.0,2323.0,7892.0,31696.0,42.89,51.53,4.0,16.0
2018-03-16 17:00:00,7189.0,9922.0,1145.0,8480.0,31598.0,45.44,55.33,4.0,17.0
2018-03-16 18:00:00,8429.0,9036.0,361.0,10095.0,33465.0,50.54,63.52,4.0,18.0
2018-03-16 19:00:00,8651.0,9118.0,159.0,10180.0,34866.0,50.13,62.27,4.0,19.0
2018-03-16 20:00:00,8112.0,9836.0,80.0,9732.0,34068.0,50.17,62.06,4.0,20.0
2018-03-16 21:00:00,7207.0,9947.0,66.0,9280.0,31909.0,49.89,58.1,4.0,21.0
2018-03-16 22:00:00,6413.0,9979.0,30.0,8179.0,29497.0,44.01,53.09,4.0,22.0
2018-03-16 23:00:00,6095.0,9720.0,18.0,7884.0,27572.0,41.71,50.05,4.0,23.0
2018-03-17 00:00:00,5837.0,9934.0,18.0,7588.0,25634.0,36.27,44.97,5.0,12.0
2018-03-17 01:00:00,5562.0,10216.0,18.0,7532.0,24440.0,35.0,42.59,5.0,1.0
2018-03-17 02:00:00,5604.0,9993.0,17.0,6901.0,23750.0,35.55,43.62,5.0,2.0
2018-03-17 03:00:00,5606.0,9086.0,17.0,6660.0,23277.0,36.37,44.44,5.0,3.0
2018-03-17 04:00:00,5856.0,8489.0,17.0,6819.0,23353.0,36.96,45.6,5.0,4.0
2018-03-17 05:00:00,5645.0,8529.0,17.0,6812.0,24037.0,37.89,45.0,5.0,5.0
2018-03-17 06:00:00,5703.0,8393.0,60.0,7471.0,24808.0,37.87,45.32,5.0,6.0
2018-03-17 07:00:00,5597.0,7955.0,460.0,8091.0,26723.0,40.8,48.28,5.0,7.0
2018-03-17 08:00:00,6027.0,8102.0,1015.0,9147.0,29594.0,49.0,55.35,5.0,8.0
2018-03-17 09:00:00,6336.0,8325.0,1116.0,10157.0,31249.0,50.44,56.09,5.0,9.0
2018-03-17 10:00:00,6224.0,8258.0,1144.0,9942.0,31699.0,50.44,56.37,5.0,10.0
2018-03-17 11:00:00,6297.0,8326.0,1347.0,9513.0,31175.0,50.72,57.24,5.0,11.0
2018-03-17 12:00:00,6017.0,8862.0,1428.0,8597.0,31393.0,50.27,56.4,5.0,12.0
2018-03-17 13:00:00,5793.0,9466.0,1414.0,7748.0,30682.0,46.52,53.31,5.0,13.0
2018-03-17 14:00:00,5418.0,9979.0,1187.0,7017.0,29529.0,43.09,50.09,5.0,14.0
2018-03-17 15:00:00,5091.0,10521.0,1007.0,6950.0,28725.0,41.7,48.35,5.0,15.0
2018-03-17 16:00:00,5563.0,10040.0,818.0,7566.0,28650.0,42.78,49.6,5.0,16.0
2018-03-17 17:00:00,6412.0,9216.0,564.0,8245.0,29025.0,47.13,54.21,5.0,17.0
2018-03-17 18:00:00,7763.0,8312.0,221.0,9828.0,30539.0,52.5,63.57,5.0,18.0
2018-03-17 19:00:00,8554.0,7586.0,27.0,10952.0,31888.0,63.83,73.69,5.0,19.0
2018-03-17 20:00:00,8596.0,6984.0,18.0,10347.0,31615.0,57.4,67.93,5.0,20.0
2018-03-17 21:00:00,7357.0,6460.0,18.0,9931.0,30256.0,57.89,64.33,5.0,21.0
2018-03-17 22:00:00,6828.0,6013.0,18.0,9526.0,28147.0,52.53,59.28,5.0,22.0
2018-03-17 23:00:00,6780.0,5862.0,17.0,9016.0,25968.0,46.72,55.41,5.0,23.0
2018-03-18 00:00:00,6812.0,5845.0,17.0,8362.0,24055.0,43.97,53.16,6.0,12.0
2018-03-18 01:00:00,6183.0,6037.0,17.0,7794.0,22580.0,40.63,49.2,6.0,1.0
2018-03-18 02:00:00,6081.0,6388.0,17.0,7204.0,21802.0,38.75,48.17,6.0,2.0
2018-03-18 03:00:00,5691.0,6944.0,18.0,6875.0,21427.0,37.1,46.76,6.0,3.0
2018-03-18 04:00:00,5831.0,7075.0,18.0,7146.0,21512.0,37.89,47.25,6.0,4.0
2018-03-18 05:00:00,5839.0,7126.0,18.0,7099.0,22029.0,37.6,46.73,6.0,5.0
2018-03-18 06:00:00,5931.0,7128.0,63.0,7145.0,22134.0,36.29,45.66,6.0,6.0
2018-03-18 07:00:00,5986.0,6956.0,568.0,7540.0,23412.0,36.8,48.2,6.0,7.0
2018-03-18 08:00:00,5617.0,6829.0,1283.0,8163.0,25873.0,37.9,46.77,6.0,8.0
2018-03-18 09:00:00,5808.0,7369.0,1930.0,8035.0,27680.0,38.95,46.58,6.0,9.0
2018-03-18 10:00:00,5935.0,8121.0,2439.0,8298.0,28490.0,40.11,46.62,6.0,10.0
2018-03-18 11:00:00,5932.0,8763.0,2664.0,8043.0,28326.0,39.05,46.13,6.0,11.0
2018-03-18 12:00:00,5849.0,9156.0,2760.0,8102.0,28580.0,39.05,45.39,6.0,12.0
2018-03-18 13:00:00,5499.0,9397.0,2829.0,7438.0,28164.0,37.7,45.04,6.0,13.0
2018-03-18 14:00:00,5345.0,9722.0,2680.0,6909.0,26947.0,33.33,41.33,6.0,14.0
2018-03-18 15:00:00,5042.0,10155.0,2287.0,7157.0,26038.0,20.1,29.18,6.0,15.0
2018-03-18 16:00:00,4928.0,10158.0,1840.0,6915.0,25660.0,28.13,36.4,6.0,16.0
2018-03-18 17:00:00,5282.0,9088.0,983.0,7406.0,26016.0,38.0,47.22,6.0,17.0
2018-03-18 18:00:00,5868.0,8371.0,316.0,8908.0,28432.0,44.44,53.73,6.0,18.0
2018-03-18 19:00:00,6866.0,8139.0,193.0,9493.0,31049.0,49.7,58.17,6.0,19.0
2018-03-18 20:00:00,7399.0,8330.0,70.0,9971.0,31326.0,50.5,58.79,6.0,20.0
2018-03-18 21:00:00,6568.0,8481.0,22.0,9185.0,30251.0,47.48,55.67,6.0,21.0
2018-03-18 22:00:00,6201.0,8507.0,19.0,8600.0,27994.0,44.99,52.83,6.0,22.0
2018-03-18 23:00:00,5878.0,8483.0,17.0,7340.0,25534.0,43.63,52.01,6.0,23.0
2018-03-19 00:00:00,5930.0,8644.0,18.0,7150.0,23947.0,40.8,49.5,5.8,12.0
2018-03-19 01:00:00,5713.0,9067.0,18.0,6601.0,22964.0,39.91,47.45,5.6,1.0
2018-03-19 02:00:00,5610.0,9582.0,17.0,6273.0,22525.0,37.7,45.76,5.4,2.0
2018-03-19 03:00:00,5676.0,9828.0,18.0,6211.0,22565.0,37.5,45.42,5.2,3.0
2018-03-19 04:00:00,6017.0,9690.0,18.0,6476.0,23382.0,39.81,48.52,5.0,4.0
2018-03-19 05:00:00,6174.0,9660.0,18.0,6653.0,26119.0,40.21,49.12,4.8,5.0
2018-03-19 06:00:00,6313.0,9674.0,71.0,7318.0,29534.0,54.1,61.13,4.6,6.0
2018-03-19 07:00:00,6783.0,9799.0,584.0,9091.0,32424.0,62.63,70.5,4.4,7.0
2018-03-19 08:00:00,7139.0,10722.0,1325.0,8776.0,34137.0,60.0,67.62,4.2,8.0
2018-03-19 09:00:00,6643.0,11886.0,1695.0,8737.0,35071.0,52.4,60.05,4.0,9.0
2018-03-19 10:00:00,6306.0,12850.0,1746.0,8808.0,35525.0,50.27,57.97,3.8,10.0
2018-03-19 11:00:00,6239.0,12931.0,1754.0,9009.0,35444.0,46.49,54.38,3.5999999999999996,11.0
2018-03-19 12:00:00,6059.0,13780.0,1688.0,8572.0,35394.0,44.99,53.12,3.4,12.0
2018-03-19 13:00:00,5818.0,14175.0,1486.0,7727.0,34266.0,43.63,52.01,3.1999999999999997,13.0
2018-03-19 14:00:00,5877.0,14314.0,1323.0,7328.0,33388.0,41.79,50.22,3.0,14.0
2018-03-19 15:00:00,5881.0,14020.0,1361.0,7232.0,33167.0,40.11,48.5,2.8,15.0
2018-03-19 16:00:00,5852.0,13601.0,1036.0,7696.0,33058.0,40.11,49.42,2.5999999999999996,16.0
2018-03-19 17:00:00,5621.0,13690.0,635.0,7761.0,33193.0,42.01,51.87,2.4,17.0
2018-03-19 18:00:00,5868.0,13895.0,244.0,9361.0,34932.0,47.0,56.84,2.1999999999999997,18.0
2018-03-19 19:00:00,6709.0,13596.0,121.0,10606.0,36596.0,54.02,62.65,2.0,19.0
2018-03-19 20:00:00,6001.0,13557.0,76.0,10325.0,35612.0,50.17,59.04,1.7999999999999998,20.0
2018-03-19 21:00:00,5820.0,13366.0,50.0,9257.0,33194.0,44.44,52.44,1.5999999999999996,21.0
2018-03-19 22:00:00,5544.0,13211.0,19.0,7320.0,30204.0,39.71,48.61,1.3999999999999995,22.0
2018-03-19 23:00:00,4952.0,13444.0,19.0,6662.0,27949.0,35.0,41.89,1.1999999999999993,23.0
2018-03-20 00:00:00,4957.0,13363.0,19.0,6335.0,26130.0,34.69,41.52,1.0,12.0
2018-03-20 01:00:00,4917.0,12820.0,20.0,6277.0,25035.0,33.59,39.44,1.0,1.0
2018-03-20 02:00:00,4805.0,12711.0,19.0,6064.0,24598.0,33.02,39.03,1.0,2.0
2018-03-20 03:00:00,4831.0,12458.0,19.0,6199.0,24502.0,31.38,37.69,1.0,3.0
2018-03-20 04:00:00,5155.0,12230.0,19.0,6428.0,25157.0,33.89,40.68,1.0,4.0
2018-03-20 05:00:00,5175.0,12184.0,19.0,6830.0,28064.0,35.0,43.17,1.0,5.0
2018-03-20 06:00:00,5349.0,12628.0,77.0,8725.0,32055.0,36.4,43.04,1.0,6.0
2018-03-20 07:00:00,5994.0,12822.0,777.0,9769.0,35538.0,43.77,51.81,1.0,7.0
2018-03-20 08:00:00,6427.0,13115.0,2051.0,9706.0,37161.0,44.01,51.6,1.0,8.0
2018-03-20 09:00:00,6397.0,13916.0,3540.0,8583.0,37708.0,39.81,48.14,1.0,9.0
2018-03-20 10:00:00,6294.0,14426.0,3997.0,9090.0,37743.0,36.4,44.82,1.0,10.0
2018-03-20 11:00:00,6579.0,14623.0,3701.0,9370.0,37526.0,36.1,44.98,1.0,11.0
2018-03-20 12:00:00,6564.0,14864.0,3256.0,9594.0,37199.0,36.1,44.79,1.0,12.0
2018-03-20 13:00:00,6364.0,14971.0,2951.0,9168.0,36287.0,35.9,43.97,1.0,13.0
2018-03-20 14:00:00,6508.0,14711.0,2775.0,8555.0,35573.0,36.1,45.0,1.0,14.0
2018-03-20 15:00:00,6330.0,14782.0,2670.0,7954.0,35040.0,36.2,45.62,1.0,15.0
2018-03-20 16:00:00,6548.0,14420.0,2326.0,7972.0,34700.0,36.3,45.32,1.0,16.0
2018-03-20 17:00:00,6740.0,14052.0,1600.0,8568.0,34535.0,37.74,48.36,1.0,17.0
2018-03-20 18:00:00,7106.0,13890.0,655.0,9733.0,36659.0,47.01,57.73,1.0,18.0
2018-03-20 19:00:00,8097.0,14081.0,332.0,11561.0,38575.0,55.99,65.46,1.0,19.0
2018-03-20 20:00:00,7631.0,13917.0,305.0,10907.0,37753.0,50.25,59.76,1.0,20.0
2018-03-20 21:00:00,7351.0,13751.0,276.0,8879.0,34913.0,46.6,55.32,1.0,21.0
2018-03-20 22:00:00,6502.0,13412.0,176.0,7745.0,31511.0,39.1,47.47,1.0,22.0
2018-03-20 23:00:00,5931.0,12696.0,143.0,6832.0,28890.0,37.89,46.12,1.0,23.0
2018-03-21 00:00:00,5652.0,12036.0,65.0,6977.0,26844.0,37.89,45.74,2.0,12.0
2018-03-21 01:00:00,5326.0,11885.0,15.0,6308.0,25710.0,34.02,40.56,2.0,1.0
2018-03-21 02:00:00,5492.0,11661.0,15.0,6266.0,25196.0,33.89,40.68,2.0,2.0
2018-03-21 03:00:00,5462.0,11696.0,15.0,6457.0,25090.0,33.89,40.86,2.0,3.0
2018-03-21 04:00:00,5443.0,12143.0,15.0,6477.0,25876.0,34.02,41.41,2.0,4.0
2018-03-21 05:00:00,5795.0,12097.0,15.0,6802.0,28566.0,39.81,46.79,2.0,5.0
2018-03-21 06:00:00,6294.0,11864.0,117.0,8296.0,32349.0,45.89,52.55,2.0,6.0
2018-03-21 07:00:00,6851.0,11469.0,1109.0,9695.0,35609.0,49.44,57.23,2.0,7.0
2018-03-21 08:00:00,6937.0,11508.0,3032.0,9120.0,37055.0,49.38,57.14,2.0,8.0
2018-03-21 09:00:00,6821.0,12071.0,4659.0,8530.0,37564.0,48.5,56.46,2.0,9.0
2018-03-21 10:00:00,6612.0,12107.0,5207.0,8651.0,37386.0,47.43,55.31,2.0,10.0
2018-03-21 11:00:00,6546.0,11815.0,5505.0,8448.0,36817.0,47.05,55.26,2.0,11.0
2018-03-21 12:00:00,6409.0,11765.0,5461.0,8355.0,36399.0,47.05,55.15,2.0,12.0
2018-03-21 13:00:00,6017.0,11744.0,5310.0,7932.0,35144.0,45.79,53.62,2.0,13.0
2018-03-21 14:00:00,5942.0,12256.0,5074.0,7453.0,34453.0,45.69,53.37,2.0,14.0
2018-03-21 15:00:00,5999.0,13071.0,4582.0,7010.0,34098.0,44.51,52.31,2.0,15.0
2018-03-21 16:00:00,6364.0,13254.0,3731.0,7282.0,33758.0,45.4,53.55,2.0,16.0
2018-03-21 17:00:00,7183.0,12714.0,2301.0,8210.0,33624.0,47.52,56.77,2.0,17.0
2018-03-21 18:00:00,8350.0,12123.0,943.0,9283.0,35764.0,54.11,65.8,2.0,18.0
2018-03-21 19:00:00,9675.0,11992.0,635.0,10507.0,38134.0,63.83,74.65,2.0,19.0
2018-03-21 20:00:00,9095.0,11890.0,596.0,10196.0,37260.0,54.96,66.03,2.0,20.0
2018-03-21 21:00:00,7871.0,11504.0,585.0,9729.0,34730.0,54.22,61.13,2.0,21.0
2018-03-21 22:00:00,7238.0,11213.0,524.0,7514.0,31220.0,49.66,56.63,2.0,22.0
2018-03-21 23:00:00,6560.0,10553.0,501.0,7302.0,28707.0,51.45,57.7,2.0,23.0
2018-03-22 00:00:00,6361.0,9883.0,499.0,6884.0,26709.0,50.78,57.29,3.0,12.0
2018-03-22 01:00:00,6263.0,9198.0,443.0,6978.0,25555.0,51.05,56.78,3.0,1.0
2018-03-22 02:00:00,6194.0,8953.0,268.0,6829.0,25126.0,48.77,53.98,3.0,2.0
2018-03-22 03:00:00,6325.0,8693.0,196.0,6946.0,25028.0,47.31,52.64,3.0,3.0
2018-03-22 04:00:00,6548.0,8542.0,78.0,7248.0,25827.0,50.0,54.87,3.0,4.0
2018-03-22 05:00:00,6904.0,8631.0,53.0,7808.0,28519.0,51.02,57.24,3.0,5.0
2018-03-22 06:00:00,8365.0,8367.0,198.0,8786.0,32299.0,54.99,61.23,3.0,6.0
2018-03-22 07:00:00,9388.0,8074.0,1332.0,10017.0,35376.0,63.15,70.84,3.0,7.0
2018-03-22 08:00:00,9395.0,7960.0,3477.0,9483.0,36661.0,59.59,67.16,3.0,8.0
2018-03-22 09:00:00,8907.0,7572.0,5082.0,9690.0,36992.0,58.91,66.49,3.0,9.0
2018-03-22 10:00:00,9182.0,7112.0,5567.0,9533.0,36742.0,58.56,66.59,3.0,10.0
2018-03-22 11:00:00,9403.0,6782.0,5792.0,8806.0,36000.0,56.01,64.35,3.0,11.0
2018-03-22 12:00:00,9101.0,6705.0,5781.0,8525.0,35613.0,57.32,63.6,3.0,12.0
2018-03-22 13:00:00,8360.0,7015.0,5680.0,7996.0,34452.0,53.36,59.93,3.0,13.0
2018-03-22 14:00:00,8229.0,7647.0,5444.0,7511.0,33778.0,52.28,58.93,3.0,14.0
2018-03-22 15:00:00,7926.0,8312.0,4887.0,7089.0,33175.0,50.74,57.89,3.0,15.0
2018-03-22 16:00:00,7996.0,9200.0,4014.0,7087.0,32912.0,50.27,57.42,3.0,16.0
2018-03-22 17:00:00,8285.0,9569.0,2474.0,7343.0,32618.0,51.31,60.29,3.0,17.0
2018-03-22 18:00:00,9496.0,10168.0,968.0,8370.0,34913.0,58.71,71.25,3.0,18.0
2018-03-22 19:00:00,10471.0,11682.0,659.0,8821.0,37292.0,65.0,76.54,3.0,19.0
2018-03-22 20:00:00,9852.0,12191.0,621.0,8281.0,36570.0,58.42,70.23,3.0,20.0
2018-03-22 21:00:00,7998.0,12320.0,615.0,7812.0,34164.0,52.52,60.1,3.0,21.0
2018-03-22 22:00:00,7174.0,12305.0,615.0,7170.0,30962.0,46.77,54.65,3.0,22.0
2018-03-22 23:00:00,6361.0,12115.0,613.0,6445.0,28417.0,41.94,48.9,3.0,23.0
2018-03-23 00:00:00,6129.0,12015.0,606.0,6141.0,26379.0,41.48,48.41,4.0,12.0
2018-03-23 01:00:00,5907.0,11695.0,515.0,5367.0,25220.0,40.95,47.36,4.0,1.0
2018-03-23 02:00:00,5887.0,11411.0,388.0,5253.0,24757.0,40.49,46.5,4.0,2.0
2018-03-23 03:00:00,6018.0,10743.0,165.0,5768.0,24686.0,40.55,46.58,4.0,3.0
2018-03-23 04:00:00,6136.0,10091.0,33.0,6216.0,25387.0,42.78,48.85,4.0,4.0
2018-03-23 05:00:00,6436.0,9725.0,23.0,7505.0,28008.0,45.45,51.64,4.0,5.0
2018-03-23 06:00:00,7382.0,9337.0,100.0,8798.0,31580.0,51.31,56.92,4.0,6.0
2018-03-23 07:00:00,8959.0,9158.0,619.0,9494.0,34593.0,56.05,64.39,4.0,7.0
2018-03-23 08:00:00,9238.0,9375.0,1264.0,10287.0,36151.0,57.05,65.0,4.0,8.0
2018-03-23 09:00:00,9133.0,9966.0,2030.0,10012.0,36745.0,56.91,65.17,4.0,9.0
2018-03-23 10:00:00,8720.0,10876.0,2416.0,9449.0,36700.0,53.89,62.46,4.0,10.0
2018-03-23 11:00:00,7574.0,11813.0,2302.0,8980.0,36483.0,51.87,58.72,4.0,11.0
2018-03-23 12:00:00,6881.0,12506.0,1985.0,8700.0,35967.0,50.35,56.95,4.0,12.0
2018-03-23 13:00:00,6790.0,13344.0,1553.0,7817.0,34940.0,49.23,56.36,4.0,13.0
2018-03-23 14:00:00,6536.0,13919.0,1221.0,6847.0,34167.0,44.51,51.2,4.0,14.0
2018-03-23 15:00:00,6293.0,14110.0,912.0,6559.0,33791.0,42.81,49.77,4.0,15.0
2018-03-23 16:00:00,6291.0,14264.0,456.0,6917.0,33697.0,41.79,50.11,4.0,16.0
2018-03-23 17:00:00,5995.0,14192.0,138.0,7399.0,33596.0,41.69,49.95,4.0,17.0
2018-03-23 18:00:00,6500.0,14514.0,35.0,8668.0,35234.0,44.67,53.32,4.0,18.0
2018-03-23 19:00:00,7199.0,14690.0,23.0,9386.0,36536.0,50.41,59.65,4.0,19.0
2018-03-23 20:00:00,6895.0,14263.0,13.0,9258.0,35705.0,49.51,58.62,4.0,20.0
2018-03-23 21:00:00,6196.0,13818.0,13.0,8131.0,33491.0,45.04,51.89,4.0,21.0
2018-03-23 22:00:00,5715.0,13709.0,13.0,6709.0,30700.0,35.89,43.22,4.0,22.0
2018-03-23 23:00:00,5327.0,13346.0,14.0,6994.0,28503.0,30.0,37.4,4.0,23.0
2018-03-24 00:00:00,5297.0,13271.0,5.0,6147.0,26630.0,22.23,31.64,5.0,12.0
2018-03-24 01:00:00,5335.0,13325.0,6.0,5776.0,25077.0,19.1,27.89,5.0,1.0
2018-03-24 02:00:00,5393.0,14093.0,16.0,5608.0,24509.0,11.0,20.6,5.0,2.0
2018-03-24 03:00:00,5604.0,14055.0,20.0,5468.0,24148.0,10.49,20.5,5.0,3.0
2018-03-24 04:00:00,5291.0,14313.0,20.0,5349.0,24066.0,10.49,19.77,5.0,4.0
2018-03-24 05:00:00,5303.0,14395.0,20.0,5195.0,24519.0,11.0,20.29,5.0,5.0
2018-03-24 06:00:00,5428.0,14746.0,88.0,5239.0,25312.0,13.0,21.57,5.0,6.0
2018-03-24 07:00:00,5263.0,14971.0,954.0,5533.0,27582.0,13.2,24.51,5.0,7.0
2018-03-24 08:00:00,5185.0,15559.0,2161.0,5719.0,30492.0,19.98,29.72,5.0,8.0
2018-03-24 09:00:00,5119.0,15757.0,3381.0,5929.0,32442.0,21.0,29.06,5.0,9.0
2018-03-24 10:00:00,5213.0,15482.0,3693.0,6128.0,32948.0,20.31,28.25,5.0,10.0
2018-03-24 11:00:00,5179.0,15361.0,3661.0,6013.0,32293.0,19.98,28.77,5.0,11.0
2018-03-24 12:00:00,5156.0,15400.0,3393.0,5913.0,32633.0,20.39,28.77,5.0,12.0
2018-03-24 13:00:00,5055.0,15443.0,3055.0,5686.0,31807.0,20.01,29.37,5.0,13.0
2018-03-24 14:00:00,4858.0,15247.0,2704.0,6036.0,30255.0,15.89,24.98,5.0,14.0
2018-03-24 15:00:00,4789.0,15160.0,2352.0,5816.0,29452.0,15.33,24.07,5.0,15.0
2018-03-24 16:00:00,4708.0,15130.0,1732.0,5566.0,29094.0,19.98,28.31,5.0,16.0
2018-03-24 17:00:00,4918.0,14491.0,890.0,6236.0,29385.0,23.57,32.57,5.0,17.0
2018-03-24 18:00:00,5292.0,13676.0,389.0,7855.0,31101.0,33.3,42.7,5.0,18.0
2018-03-24 19:00:00,5664.0,13234.0,248.0,9820.0,32889.0,49.0,56.64,5.0,19.0
2018-03-24 20:00:00,5794.0,12750.0,196.0,9635.0,32811.0,49.8,56.63,5.0,20.0
2018-03-24 21:00:00,5724.0,12280.0,138.0,8799.0,31247.0,45.45,51.86,5.0,21.0
2018-03-24 22:00:00,5590.0,11789.0,98.0,7958.0,29095.0,35.4,42.98,5.0,22.0
2018-03-24 23:00:00,5725.0,11142.0,64.0,6961.0,26756.0,46.74,53.54,5.0,23.0
2018-03-25 00:00:00,5760.0,10674.0,24.0,6405.0,24663.0,45.0,52.09,6.0,12.0
2018-03-25 01:00:00,5918.0,10189.0,18.0,5709.0,23335.0,37.85,44.7,6.0,1.0
2018-03-25 02:00:00,5867.0,9548.0,15.0,6008.0,22487.0,37.28,44.03,6.0,2.0
2018-03-25 03:00:00,5742.0,9102.0,16.0,5984.0,22239.0,37.24,43.62,6.0,3.0
2018-03-25 04:00:00,5912.0,8339.0,17.0,6976.0,22551.0,38.0,44.16,6.0,4.0
2018-03-25 05:00:00,6066.0,7729.0,25.0,7444.0,23166.0,39.6,45.99,6.0,5.0
2018-03-25 06:00:00,6084.0,7572.0,66.0,7541.0,23387.0,42.23,50.33,6.0,6.0
2018-03-25 07:00:00,6024.0,7555.0,536.0,7781.0,25115.0,45.45,52.36,6.0,7.0
2018-03-25 08:00:00,6123.0,7464.0,1303.0,7867.0,27329.0,46.36,53.7,6.0,8.0
2018-03-25 09:00:00,6118.0,7444.0,1887.0,7175.0,28759.0,46.17,53.32,6.0,9.0
2018-03-25 10:00:00,6198.0,7543.0,2328.0,6480.0,29068.0,45.7,52.61,6.0,10.0
2018-03-25 11:00:00,6115.0,7367.0,2398.0,6660.0,29174.0,42.1,49.87,6.0,11.0
2018-03-25 12:00:00,6182.0,7716.0,2380.0,6430.0,29024.0,37.95,46.17,6.0,12.0
2018-03-25 13:00:00,6046.0,8152.0,2395.0,5768.0,27845.0,34.9,42.97,6.0,13.0
2018-03-25 14:00:00,5980.0,8801.0,2232.0,5677.0,26729.0,36.0,44.14,6.0,14.0
2018-03-25 15:00:00,5865.0,9162.0,2318.0,5639.0,26162.0,36.86,45.52,6.0,15.0
2018-03-25 16:00:00,5793.0,8931.0,2082.0,5759.0,26169.0,41.38,50.15,6.0,16.0
2018-03-25 17:00:00,5956.0,8030.0,1504.0,7307.0,27041.0,45.16,53.57,6.0,17.0
2018-03-25 18:00:00,6881.0,6790.0,667.0,9665.0,29570.0,53.12,60.83,6.0,18.0
2018-03-25 19:00:00,6948.0,6354.0,372.0,11073.0,32004.0,54.02,61.09,6.0,19.0
2018-03-25 20:00:00,6785.0,6847.0,288.0,9932.0,31155.0,53.24,60.02,6.0,20.0
2018-03-25 21:00:00,6354.0,7492.0,216.0,7535.0,29462.0,49.39,55.28,6.0,21.0
2018-03-25 22:00:00,6301.0,7519.0,164.0,6333.0,27057.0,44.12,52.44,6.0,22.0
2018-03-25 23:00:00,6348.0,7425.0,113.0,5814.0,25008.0,39.53,47.28,6.0,23.0
