time,fossil_fuels,windpower,solarpower,other_green_energy,total_load_actual,price_day_ahead,price_actual,day_of_week,hour_of_day,price_actual_lag_24h,price_actual_lag_1w,price_actual_lag_2w,price_actual_lag_3w,price_actual_lag_4w,fossil_fuels_lag_24h,windpower_lag_24h,solarpower_lag_24h,other_green_energy_lag_24h,total_load_actual_lag_24h
2017-05-24 09:00:00,12272.0,2953.0,4860.0,4107.0,32648.0,50.52,57.97,2.0,9.0,55.52,58.67,58.8,58.43,59.8,11121.0,5140.0,5046.0,3875.0,32250.0
2017-05-24 10:00:00,12306.0,2946.0,5172.0,4713.0,33289.0,50.54,58.05,2.0,10.0,55.89,59.08,57.69,57.9,59.74,10960.0,5317.0,5277.0,3735.0,32805.0
2017-05-24 11:00:00,12413.0,3004.0,5273.0,4641.0,33339.0,50.5,58.28,2.0,11.0,55.76,58.65,54.71,57.94,59.6,11128.0,5441.0,5410.0,3631.0,33003.0
2017-05-24 12:00:00,12129.0,3053.0,5301.0,4163.0,32374.0,50.38,57.99,2.0,12.0,55.25,56.35,49.92,58.0,56.89,10977.0,5643.0,5411.0,3076.0,32069.0
2017-05-24 13:00:00,12103.0,3136.0,5173.0,4563.0,31920.0,50.5,57.42,2.0,13.0,53.27,54.39,48.64,56.97,55.74,10900.0,5747.0,5310.0,3058.0,31450.0
2017-05-24 14:00:00,12267.0,3309.0,4936.0,4267.0,31986.0,50.54,57.2,2.0,14.0,53.27,51.77,47.93,56.84,55.35,11060.0,5794.0,5081.0,3296.0,31491.0
2017-05-24 15:00:00,12370.0,3370.0,4500.0,4447.0,32069.0,51.01,57.62,2.0,15.0,53.46,52.38,48.31,56.95,53.98,11166.0,6061.0,4625.0,3656.0,31503.0
2017-05-24 16:00:00,12323.0,3476.0,3834.0,4227.0,31697.0,51.26,57.92,2.0,16.0,53.09,51.43,51.24,57.07,51.75,10891.0,6512.0,4116.0,3405.0,31118.0
2017-05-24 17:00:00,12399.0,3587.0,2824.0,4725.0,31417.0,52.1,58.53,2.0,17.0,54.35,52.26,54.94,57.53,52.91,11291.0,6913.0,3219.0,3220.0,30851.0
2017-05-24 18:00:00,12220.0,3843.0,1496.0,5166.0,31135.0,52.54,59.02,2.0,18.0,57.04,56.91,56.91,58.49,56.96,11183.0,7307.0,1849.0,3560.0,30780.0
2017-05-24 19:00:00,12162.0,4265.0,751.0,5315.0,31522.0,53.65,59.89,2.0,19.0,58.91,59.82,60.2,60.34,60.15,11101.0,7592.0,869.0,3911.0,31330.0
2017-05-24 20:00:00,12176.0,4877.0,625.0,4911.0,30396.0,52.21,58.86,2.0,20.0,56.93,55.78,59.42,58.27,58.56,11193.0,7982.0,657.0,3245.0,30129.0
2017-05-24 21:00:00,12033.0,5038.0,604.0,3527.0,27772.0,52.01,58.17,2.0,21.0,51.99,52.41,54.35,55.88,52.31,10584.0,7713.0,645.0,2563.0,27520.0
2017-05-24 22:00:00,11964.0,4631.0,554.0,3232.0,26415.0,52.19,57.05,2.0,22.0,49.83,53.91,46.63,53.8,45.2,9275.0,7284.0,643.0,2874.0,26053.0
2017-05-24 23:00:00,11755.0,4567.0,553.0,2701.0,25034.0,50.49,55.86,2.0,23.0,46.69,52.7,43.06,48.01,43.14,8976.0,6779.0,640.0,2900.0,24727.0
2017-05-25 00:00:00,11587.0,4159.0,496.0,2666.0,24141.0,47.57,53.11,3.0,12.0,45.91,51.78,42.41,46.69,42.63,8896.0,6391.0,633.0,2527.0,23826.0
2017-05-25 01:00:00,11690.0,3675.0,369.0,2537.0,23810.0,47.66,52.66,3.0,1.0,45.69,51.8,41.92,43.71,42.86,9029.0,5873.0,632.0,2480.0,23421.0
2017-05-25 02:00:00,11928.0,3307.0,210.0,2648.0,23622.0,49.06,53.85,3.0,2.0,45.63,49.62,40.22,43.67,42.7,9105.0,5422.0,605.0,2472.0,23315.0
2017-05-25 03:00:00,12135.0,2853.0,145.0,2815.0,23950.0,50.59,55.36,3.0,3.0,46.57,48.36,41.95,44.71,43.31,9479.0,4902.0,552.0,2568.0,23803.0
2017-05-25 04:00:00,12609.0,2265.0,78.0,3857.0,25470.0,53.79,58.5,3.0,4.0,50.25,51.69,43.69,49.43,48.35,9806.0,4542.0,367.0,2966.0,25425.0
2017-05-25 05:00:00,13275.0,1903.0,279.0,4530.0,27837.0,54.04,58.81,3.0,5.0,52.24,55.3,48.7,55.68,57.65,10515.0,4166.0,413.0,3170.0,27817.0
2017-05-25 06:00:00,13478.0,1436.0,994.0,5898.0,30056.0,54.89,60.71,3.0,6.0,57.25,57.76,51.37,59.69,62.35,11673.0,3564.0,1173.0,3514.0,30057.0
2017-05-25 07:00:00,13414.0,1051.0,2556.0,6812.0,31575.0,54.93,60.6,3.0,7.0,57.18,56.57,53.62,58.06,61.88,12113.0,3066.0,2707.0,3884.0,31221.0
2017-05-25 08:00:00,13362.0,1328.0,4099.0,6643.0,32467.0,54.69,60.7,3.0,8.0,57.31,54.88,51.52,57.48,59.35,12276.0,3068.0,4123.0,3617.0,31967.0
2017-05-25 09:00:00,13518.0,1810.0,4772.0,6037.0,33184.0,54.5,61.36,3.0,9.0,57.97,52.84,50.8,57.8,57.48,12272.0,2953.0,4860.0,4107.0,32648.0
2017-05-25 10:00:00,13738.0,1966.0,5123.0,6149.0,33820.0,54.69,61.29,3.0,10.0,58.05,52.16,47.47,57.91,54.62,12306.0,2946.0,5172.0,4713.0,33289.0
2017-05-25 11:00:00,13942.0,2354.0,5248.0,5728.0,33991.0,54.5,61.8,3.0,11.0,58.28,47.84,46.56,57.83,54.13,12413.0,3004.0,5273.0,4641.0,33339.0
2017-05-25 12:00:00,14069.0,2756.0,5171.0,4548.0,33104.0,54.04,61.45,3.0,12.0,57.99,45.88,45.59,56.76,50.35,12129.0,3053.0,5301.0,4163.0,32374.0
2017-05-25 13:00:00,14225.0,2759.0,4941.0,4414.0,32609.0,54.04,60.73,3.0,13.0,57.42,44.3,44.61,55.82,48.68,12103.0,3136.0,5173.0,4563.0,31920.0
2017-05-25 14:00:00,14528.0,2393.0,4571.0,5147.0,32724.0,54.04,60.15,3.0,14.0,57.2,43.51,44.17,55.47,48.9,12267.0,3309.0,4936.0,4267.0,31986.0
2017-05-25 15:00:00,14459.0,2887.0,3980.0,5298.0,32855.0,54.04,60.32,3.0,15.0,57.62,43.97,45.07,56.79,48.41,12370.0,3370.0,4500.0,4447.0,32069.0
2017-05-25 16:00:00,14580.0,2662.0,3351.0,5125.0,32304.0,52.7,59.22,3.0,16.0,57.92,45.0,46.86,56.56,51.32,12323.0,3476.0,3834.0,4227.0,31697.0
2017-05-25 17:00:00,14511.0,3034.0,2471.0,5091.0,31816.0,53.02,59.36,3.0,17.0,58.53,44.95,48.53,57.67,55.06,12399.0,3587.0,2824.0,4725.0,31417.0
2017-05-25 18:00:00,14445.0,3669.0,1325.0,5020.0,31591.0,53.66,59.81,3.0,18.0,59.02,46.25,54.07,58.05,56.48,12220.0,3843.0,1496.0,5166.0,31135.0
2017-05-25 19:00:00,14082.0,3966.0,696.0,4929.0,31854.0,55.89,62.32,3.0,19.0,59.89,52.08,60.59,60.62,59.81,12162.0,4265.0,751.0,5315.0,31522.0
2017-05-25 20:00:00,14305.0,3917.0,580.0,4290.0,30641.0,54.89,61.33,3.0,20.0,58.86,53.26,58.94,59.4,57.54,12176.0,4877.0,625.0,4911.0,30396.0
2017-05-25 21:00:00,13626.0,3753.0,545.0,3554.0,28262.0,53.65,59.49,3.0,21.0,58.17,47.67,55.24,56.76,52.08,12033.0,5038.0,604.0,3527.0,27772.0
2017-05-25 22:00:00,12766.0,3397.0,473.0,3921.0,26882.0,54.93,59.44,3.0,22.0,57.05,46.57,45.22,50.81,46.13,11964.0,4631.0,554.0,3232.0,26415.0
2017-05-25 23:00:00,12732.0,2527.0,440.0,3849.0,25467.0,53.25,58.14,3.0,23.0,55.86,46.28,43.84,46.92,43.49,11755.0,4567.0,553.0,2701.0,25034.0
2017-05-26 00:00:00,12763.0,2547.0,369.0,2995.0,24463.0,51.53,56.25,4.0,12.0,53.11,46.13,43.56,44.12,41.16,11587.0,4159.0,496.0,2666.0,24141.0
2017-05-26 01:00:00,12671.0,2619.0,227.0,2661.0,24058.0,50.54,55.39,4.0,1.0,52.66,46.32,43.25,43.54,40.92,11690.0,3675.0,369.0,2537.0,23810.0
2017-05-26 02:00:00,12990.0,2173.0,90.0,2563.0,23807.0,49.39,54.5,4.0,2.0,53.85,46.36,42.81,42.87,40.75,11928.0,3307.0,210.0,2648.0,23622.0
2017-05-26 03:00:00,13169.0,2030.0,55.0,2736.0,24214.0,50.86,55.92,4.0,3.0,55.36,46.99,43.39,42.79,41.58,12135.0,2853.0,145.0,2815.0,23950.0
2017-05-26 04:00:00,12962.0,2051.0,53.0,3637.0,25593.0,54.04,58.94,4.0,4.0,58.5,52.35,44.81,46.96,46.99,12609.0,2265.0,78.0,3857.0,25470.0
2017-05-26 05:00:00,13831.0,2407.0,228.0,3770.0,27991.0,54.0,58.7,4.0,5.0,58.81,54.29,48.98,55.47,56.74,13275.0,1903.0,279.0,4530.0,27837.0
2017-05-26 06:00:00,14098.0,2591.0,844.0,4695.0,30317.0,55.23,61.46,4.0,6.0,60.71,57.01,54.87,58.4,60.61,13478.0,1436.0,994.0,5898.0,30056.0
2017-05-26 07:00:00,14568.0,2593.0,2024.0,5459.0,31901.0,55.39,61.55,4.0,7.0,60.6,56.55,57.07,58.67,59.11,13414.0,1051.0,2556.0,6812.0,31575.0
2017-05-26 08:00:00,14539.0,2569.0,3279.0,5649.0,32733.0,54.9,61.24,4.0,8.0,60.7,55.6,55.07,59.24,59.06,13362.0,1328.0,4099.0,6643.0,32467.0
2017-05-26 09:00:00,14778.0,2485.0,3882.0,5857.0,33371.0,54.04,61.32,4.0,9.0,61.36,55.67,52.86,58.38,59.38,13518.0,1810.0,4772.0,6037.0,33184.0
2017-05-26 10:00:00,14643.0,2738.0,4203.0,6142.0,34003.0,54.53,61.89,4.0,10.0,61.29,56.5,54.55,56.89,60.63,13738.0,1966.0,5123.0,6149.0,33820.0
2017-05-26 11:00:00,14497.0,3159.0,4453.0,5495.0,33995.0,54.04,61.57,4.0,11.0,61.8,56.51,52.86,51.68,61.01,13942.0,2354.0,5248.0,5728.0,33991.0
2017-05-26 12:00:00,14314.0,3607.0,4440.0,4281.0,32791.0,51.65,59.12,4.0,12.0,61.45,54.16,49.23,47.3,60.02,14069.0,2756.0,5171.0,4548.0,33104.0
2017-05-26 13:00:00,14362.0,3773.0,4234.0,3702.0,32013.0,50.34,57.1,4.0,13.0,60.73,53.25,46.57,45.22,59.65,14225.0,2759.0,4941.0,4414.0,32609.0
2017-05-26 14:00:00,14560.0,4130.0,3815.0,3454.0,31924.0,50.15,56.64,4.0,14.0,60.15,52.98,45.05,44.95,59.04,14528.0,2393.0,4571.0,5147.0,32724.0
2017-05-26 15:00:00,14719.0,4491.0,3182.0,3281.0,31912.0,50.15,56.53,4.0,15.0,60.32,52.99,45.2,45.51,59.0,14459.0,2887.0,3980.0,5298.0,32855.0
2017-05-26 16:00:00,14718.0,5108.0,2488.0,2939.0,31447.0,50.15,56.61,4.0,16.0,59.22,52.85,47.73,48.17,58.25,14580.0,2662.0,3351.0,5125.0,32304.0
2017-05-26 17:00:00,14644.0,4817.0,1761.0,3035.0,30943.0,50.54,57.31,4.0,17.0,59.36,53.92,49.14,49.99,56.89,14511.0,3034.0,2471.0,5091.0,31816.0
2017-05-26 18:00:00,14470.0,4905.0,892.0,3680.0,30613.0,51.47,58.18,4.0,18.0,59.81,57.24,55.88,49.14,57.9,14445.0,3669.0,1325.0,5020.0,31591.0
2017-05-26 19:00:00,14583.0,4801.0,441.0,4082.0,30931.0,54.0,60.58,4.0,19.0,62.32,59.44,60.46,57.39,60.13,14082.0,3966.0,696.0,4929.0,31854.0
2017-05-26 20:00:00,14309.0,4856.0,353.0,3515.0,29817.0,52.71,59.62,4.0,20.0,61.33,57.83,59.31,55.06,58.44,14305.0,3917.0,580.0,4290.0,30641.0
2017-05-26 21:00:00,13412.0,4623.0,313.0,3334.0,27903.0,52.53,58.89,4.0,21.0,59.49,57.37,59.04,48.62,55.65,13626.0,3753.0,545.0,3554.0,28262.0
2017-05-26 22:00:00,11774.0,4016.0,222.0,4126.0,26740.0,54.9,59.43,4.0,22.0,59.44,54.79,54.45,44.16,52.82,12766.0,3397.0,473.0,3921.0,26882.0
2017-05-26 23:00:00,10972.0,3903.0,157.0,4163.0,25153.0,54.04,59.23,4.0,23.0,58.14,51.83,46.73,43.84,52.82,12732.0,2527.0,440.0,3849.0,25467.0
2017-05-27 00:00:00,10597.0,3538.0,158.0,3921.0,24032.0,53.25,58.5,5.0,12.0,56.25,49.6,46.26,42.32,52.17,12763.0,2547.0,369.0,2995.0,24463.0
2017-05-27 01:00:00,10442.0,3499.0,156.0,3731.0,23446.0,52.79,58.37,5.0,1.0,55.39,50.52,45.09,43.19,53.36,12671.0,2619.0,227.0,2661.0,24058.0
2017-05-27 02:00:00,10098.0,3217.0,130.0,3625.0,22984.0,52.02,57.9,5.0,2.0,54.5,50.07,45.05,41.29,52.22,12990.0,2173.0,90.0,2563.0,23807.0
2017-05-27 03:00:00,9889.0,3251.0,96.0,3261.0,22694.0,51.57,57.33,5.0,3.0,55.92,49.39,45.21,41.66,52.52,13169.0,2030.0,55.0,2736.0,24214.0
2017-05-27 04:00:00,9669.0,3574.0,71.0,3034.0,22599.0,50.31,56.2,5.0,4.0,58.94,49.26,45.25,42.03,52.35,12962.0,2051.0,53.0,3637.0,25593.0
2017-05-27 05:00:00,9536.0,3896.0,219.0,2768.0,22894.0,47.91,53.83,5.0,5.0,58.7,49.86,45.35,42.81,53.4,13831.0,2407.0,228.0,3770.0,27991.0
2017-05-27 06:00:00,9903.0,3670.0,869.0,3231.0,24807.0,47.9,54.0,5.0,6.0,61.46,51.77,47.27,43.98,55.5,14098.0,2591.0,844.0,4695.0,30317.0
2017-05-27 07:00:00,10184.0,3399.0,2078.0,3974.0,27041.0,51.04,56.86,5.0,7.0,61.55,54.6,50.69,43.6,56.57,14568.0,2593.0,2024.0,5459.0,31901.0
2017-05-27 08:00:00,10165.0,3693.0,3610.0,3734.0,28596.0,50.5,56.19,5.0,8.0,61.24,55.87,54.99,43.94,57.34,14539.0,2569.0,3279.0,5649.0,32733.0
2017-05-27 09:00:00,9953.0,4399.0,4275.0,3585.0,29102.0,47.62,54.27,5.0,9.0,61.32,55.69,53.89,44.72,57.28,14778.0,2485.0,3882.0,5857.0,33371.0
2017-05-27 10:00:00,9526.0,5350.0,4598.0,3351.0,29440.0,44.59,51.47,5.0,10.0,61.89,55.92,49.36,45.39,57.14,14643.0,2738.0,4203.0,6142.0,34003.0
2017-05-27 11:00:00,9245.0,5949.0,4860.0,3317.0,29661.0,42.74,49.98,5.0,11.0,61.57,56.56,49.28,46.64,56.47,14497.0,3159.0,4453.0,5495.0,33995.0
2017-05-27 12:00:00,8932.0,6478.0,4701.0,3178.0,29055.0,41.32,49.02,5.0,12.0,59.12,56.52,47.6,49.81,53.7,14314.0,3607.0,4440.0,4281.0,32791.0
2017-05-27 13:00:00,8601.0,6882.0,4464.0,2910.0,27883.0,40.6,47.6,5.0,13.0,57.1,52.28,45.13,46.01,47.81,14362.0,3773.0,4234.0,3702.0,32013.0
2017-05-27 14:00:00,8463.0,7208.0,3953.0,2837.0,27190.0,38.58,46.17,5.0,14.0,56.64,50.58,44.65,44.38,45.93,14560.0,4130.0,3815.0,3454.0,31924.0
2017-05-27 15:00:00,8600.0,7505.0,3289.0,2870.0,27078.0,39.6,46.86,5.0,15.0,56.53,50.06,43.91,44.87,45.11,14719.0,4491.0,3182.0,3281.0,31912.0
2017-05-27 16:00:00,8915.0,7594.0,2562.0,2874.0,27047.0,41.0,48.62,5.0,16.0,56.61,50.94,45.54,53.97,45.95,14718.0,5108.0,2488.0,2939.0,31447.0
2017-05-27 17:00:00,9206.0,7433.0,1596.0,2788.0,27012.0,41.98,49.7,5.0,17.0,57.31,51.59,47.5,56.64,46.35,14644.0,4817.0,1761.0,3035.0,30943.0
2017-05-27 18:00:00,9766.0,6759.0,720.0,3533.0,27246.0,46.0,53.34,5.0,18.0,58.18,52.19,56.28,61.44,48.48,14470.0,4905.0,892.0,3680.0,30613.0
2017-05-27 19:00:00,10096.0,6054.0,354.0,4635.0,28341.0,51.94,58.86,5.0,19.0,60.58,56.13,61.06,63.87,54.65,14583.0,4801.0,441.0,4082.0,30931.0
2017-05-27 20:00:00,9943.0,5968.0,343.0,4746.0,27862.0,51.83,59.46,5.0,20.0,59.62,51.86,60.04,63.5,52.87,14309.0,4856.0,353.0,3515.0,29817.0
2017-05-27 21:00:00,9756.0,6050.0,330.0,3897.0,26021.0,50.38,57.25,5.0,21.0,58.89,47.58,58.69,62.54,47.81,13412.0,4623.0,313.0,3334.0,27903.0
2017-05-27 22:00:00,8890.0,6282.0,265.0,3569.0,24471.0,50.54,55.6,5.0,22.0,59.43,46.83,55.11,60.89,43.98,11774.0,4016.0,222.0,4126.0,26740.0
2017-05-27 23:00:00,8797.0,6265.0,224.0,3114.0,23166.0,45.27,51.09,5.0,23.0,59.23,45.49,48.79,58.11,41.94,10972.0,3903.0,157.0,4163.0,25153.0
2017-05-28 00:00:00,8188.0,6078.0,161.0,2974.0,22072.0,42.41,48.8,6.0,12.0,58.5,43.79,47.86,56.47,35.63,10597.0,3538.0,158.0,3921.0,24032.0
2017-05-28 01:00:00,8089.0,6040.0,129.0,2877.0,21411.0,42.36,49.27,6.0,1.0,58.37,44.62,48.03,56.19,32.73,10442.0,3499.0,156.0,3731.0,23446.0
2017-05-28 02:00:00,8227.0,5930.0,91.0,2681.0,21041.0,42.16,49.05,6.0,2.0,57.9,43.34,48.29,56.41,29.67,10098.0,3217.0,130.0,3625.0,22984.0
2017-05-28 03:00:00,8471.0,5589.0,73.0,2632.0,20839.0,42.16,49.14,6.0,3.0,57.33,43.01,49.43,56.12,27.88,9889.0,3251.0,96.0,3261.0,22694.0
2017-05-28 04:00:00,8209.0,5070.0,60.0,2663.0,20504.0,42.1,49.41,6.0,4.0,56.2,42.51,49.99,56.18,26.4,9669.0,3574.0,71.0,3034.0,22599.0
2017-05-28 05:00:00,8397.0,4504.0,185.0,2792.0,20355.0,41.39,48.9,6.0,5.0,53.83,40.76,47.41,54.61,25.04,9536.0,3896.0,219.0,2768.0,22894.0
2017-05-28 06:00:00,8196.0,3983.0,631.0,2855.0,21432.0,42.16,49.87,6.0,6.0,54.0,44.61,48.61,52.57,29.37,9903.0,3670.0,869.0,3231.0,24807.0
2017-05-28 07:00:00,7862.0,3762.0,1450.0,3308.0,23150.0,45.27,52.65,6.0,7.0,56.86,47.3,48.52,53.71,29.28,10184.0,3399.0,2078.0,3974.0,27041.0
2017-05-28 08:00:00,7905.0,4290.0,2231.0,3524.0,24756.0,47.9,54.33,6.0,8.0,56.19,48.53,48.71,53.14,25.24,10165.0,3693.0,3610.0,3734.0,28596.0
2017-05-28 09:00:00,7798.0,5171.0,2541.0,3196.0,25433.0,45.0,52.31,6.0,9.0,54.27,48.21,50.57,54.39,22.12,9953.0,4399.0,4275.0,3585.0,29102.0
2017-05-28 10:00:00,7680.0,5762.0,2676.0,3258.0,25880.0,42.41,49.94,6.0,10.0,51.47,48.03,52.86,51.76,21.92,9526.0,5350.0,4598.0,3351.0,29440.0
2017-05-28 11:00:00,7759.0,6389.0,2622.0,3328.0,26186.0,42.16,50.04,6.0,11.0,49.98,50.0,56.35,53.9,17.83,9245.0,5949.0,4860.0,3317.0,29661.0
2017-05-28 12:00:00,7466.0,7001.0,2894.0,2947.0,26094.0,42.16,49.73,6.0,12.0,49.02,50.55,57.12,51.5,16.7,8932.0,6478.0,4701.0,3178.0,29055.0
2017-05-28 13:00:00,7410.0,6777.0,2885.0,2952.0,24910.0,39.21,46.38,6.0,13.0,47.6,48.02,50.6,47.45,14.77,8601.0,6882.0,4464.0,2910.0,27883.0
2017-05-28 14:00:00,7632.0,6433.0,2699.0,3094.0,24066.0,38.1,45.62,6.0,14.0,46.17,47.59,48.51,46.94,14.65,8463.0,7208.0,3953.0,2837.0,27190.0
2017-05-28 15:00:00,7866.0,6541.0,2154.0,3037.0,23818.0,38.58,45.97,6.0,15.0,46.86,47.83,48.3,46.26,16.18,8600.0,7505.0,3289.0,2870.0,27078.0
2017-05-28 16:00:00,7707.0,6369.0,1634.0,3043.0,24002.0,39.21,47.06,6.0,16.0,48.62,47.42,48.06,46.26,19.74,8915.0,7594.0,2562.0,2874.0,27047.0
2017-05-28 17:00:00,8283.0,5681.0,1092.0,3383.0,24439.0,42.39,49.45,6.0,17.0,49.7,48.96,50.24,47.14,26.11,9206.0,7433.0,1596.0,2788.0,27012.0
2017-05-28 18:00:00,8403.0,5479.0,527.0,3847.0,25220.0,50.54,57.11,6.0,18.0,53.34,54.37,54.73,51.11,32.27,9766.0,6759.0,720.0,3533.0,27246.0
2017-05-28 19:00:00,8982.0,5288.0,105.0,5510.0,27085.0,55.68,61.83,6.0,19.0,58.86,58.98,60.18,58.06,45.16,10096.0,6054.0,354.0,4635.0,28341.0
2017-05-28 20:00:00,9346.0,5003.0,77.0,5544.0,27467.0,56.9,62.91,6.0,20.0,59.46,59.09,60.65,57.48,43.98,9943.0,5968.0,343.0,4746.0,27862.0
2017-05-28 21:00:00,9064.0,4977.0,58.0,4876.0,25629.0,55.68,61.47,6.0,21.0,57.25,56.25,57.41,55.32,43.23,9756.0,6050.0,330.0,3897.0,26021.0
2017-05-28 22:00:00,9097.0,4886.0,47.0,3173.0,23807.0,52.17,57.38,6.0,22.0,55.6,50.88,55.99,54.83,45.13,8890.0,6282.0,265.0,3569.0,24471.0
2017-05-28 23:00:00,9292.0,4735.0,47.0,2816.0,22565.0,49.6,54.63,6.0,23.0,51.09,46.25,50.59,46.3,39.89,8797.0,6265.0,224.0,3114.0,23166.0
2017-05-29 00:00:00,9278.0,4074.0,48.0,2800.0,21794.0,46.95,52.42,5.8,12.0,48.8,46.4,48.81,44.65,37.82,8188.0,6078.0,161.0,2974.0,22072.0
2017-05-29 01:00:00,9322.0,3527.0,47.0,2783.0,21438.0,45.4,50.82,5.6,1.0,49.27,45.92,46.71,44.38,39.62,8089.0,6040.0,129.0,2877.0,21411.0
2017-05-29 02:00:00,9795.0,3076.0,47.0,2778.0,21468.0,45.27,51.12,5.4,2.0,49.05,45.82,46.03,44.44,42.05,8227.0,5930.0,91.0,2681.0,21041.0
2017-05-29 03:00:00,10516.0,2497.0,46.0,2889.0,22049.0,48.07,52.98,5.2,3.0,49.14,47.17,47.48,45.55,42.99,8471.0,5589.0,73.0,2632.0,20839.0
2017-05-29 04:00:00,11498.0,2122.0,47.0,3464.0,24114.0,52.06,56.76,5.0,4.0,49.41,54.75,52.2,49.63,45.93,8209.0,5070.0,60.0,2663.0,20504.0
2017-05-29 05:00:00,12502.0,1719.0,143.0,4193.0,26921.0,52.71,57.35,4.8,5.0,48.9,56.74,56.65,55.77,46.25,8397.0,4504.0,185.0,2792.0,20355.0
2017-05-29 06:00:00,13196.0,1351.0,510.0,5873.0,29403.0,54.09,59.83,4.6,6.0,49.87,60.91,58.22,58.36,48.05,8196.0,3983.0,631.0,2855.0,21432.0
2017-05-29 07:00:00,13377.0,1175.0,1180.0,6608.0,30974.0,55.1,60.91,4.4,7.0,52.65,61.35,58.24,58.08,47.54,7862.0,3762.0,1450.0,3308.0,23150.0
2017-05-29 08:00:00,13633.0,1241.0,2020.0,7085.0,31817.0,55.39,61.04,4.2,8.0,54.33,61.54,57.79,57.9,47.68,7905.0,4290.0,2231.0,3524.0,24756.0
2017-05-29 09:00:00,13506.0,1334.0,2608.0,6561.0,32151.0,55.3,62.08,4.0,9.0,52.31,61.17,58.29,58.72,46.27,7798.0,5171.0,2541.0,3196.0,25433.0
2017-05-29 10:00:00,13607.0,1477.0,2959.0,6891.0,32651.0,55.69,62.17,3.8,10.0,49.94,61.14,58.65,59.01,48.31,7680.0,5762.0,2676.0,3258.0,25880.0
2017-05-29 11:00:00,13447.0,1772.0,3277.0,5948.0,32640.0,55.01,61.97,3.5999999999999996,11.0,50.04,60.77,58.9,58.97,49.48,7759.0,6389.0,2622.0,3328.0,26186.0
2017-05-29 12:00:00,13389.0,1944.0,3566.0,4727.0,31584.0,54.09,61.06,3.4,12.0,49.73,59.85,58.52,58.64,49.21,7466.0,7001.0,2894.0,2947.0,26094.0
2017-05-29 13:00:00,13054.0,2215.0,3635.0,4451.0,30870.0,53.73,59.82,3.1999999999999997,13.0,46.38,58.36,56.85,57.3,45.95,7410.0,6777.0,2885.0,2952.0,24910.0
2017-05-29 14:00:00,13090.0,2590.0,3454.0,4119.0,30796.0,53.0,58.8,3.0,14.0,45.62,57.41,56.77,57.09,44.74,7632.0,6433.0,2699.0,3094.0,24066.0
2017-05-29 15:00:00,13058.0,2857.0,3110.0,4368.0,30768.0,52.71,58.71,2.8,15.0,45.97,56.82,56.85,57.02,45.69,7866.0,6541.0,2154.0,3037.0,23818.0
2017-05-29 16:00:00,13218.0,2979.0,2611.0,4101.0,30435.0,52.16,58.38,2.5999999999999996,16.0,47.06,55.14,56.87,56.27,47.82,7707.0,6369.0,1634.0,3043.0,24002.0
2017-05-29 17:00:00,13361.0,3035.0,1887.0,4396.0,30156.0,52.23,58.35,2.4,17.0,49.45,52.93,57.17,56.9,50.59,8283.0,5681.0,1092.0,3383.0,24439.0
2017-05-29 18:00:00,13540.0,2914.0,1061.0,4823.0,30108.0,53.9,59.68,2.1999999999999997,18.0,57.11,56.7,57.88,59.14,56.99,8403.0,5479.0,527.0,3847.0,25220.0
2017-05-29 19:00:00,13415.0,2822.0,509.0,5773.0,30667.0,54.93,60.73,2.0,19.0,61.83,58.56,61.64,62.79,63.03,8982.0,5288.0,105.0,5510.0,27085.0
2017-05-29 20:00:00,13323.0,2664.0,352.0,5137.0,29518.0,54.04,60.15,1.7999999999999998,20.0,62.91,57.19,59.92,61.14,63.2,9346.0,5003.0,77.0,5544.0,27467.0
2017-05-29 21:00:00,13141.0,2333.0,333.0,4025.0,27136.0,53.01,59.26,1.5999999999999996,21.0,61.47,53.13,57.53,58.41,59.84,9064.0,4977.0,58.0,4876.0,25629.0
2017-05-29 22:00:00,12661.0,1854.0,285.0,3593.0,25818.0,54.09,58.46,1.3999999999999997,22.0,57.38,52.84,57.32,57.07,59.04,9097.0,4886.0,47.0,3173.0,23807.0
2017-05-29 23:00:00,12857.0,1539.0,218.0,3096.0,24425.0,51.66,56.35,1.1999999999999993,23.0,54.63,49.83,55.05,55.73,58.65,9292.0,4735.0,47.0,2816.0,22565.0
2017-05-30 00:00:00,12753.0,1324.0,135.0,2910.0,23571.0,50.54,55.25,1.0,12.0,52.42,46.73,52.83,53.25,58.27,9278.0,4074.0,48.0,2800.0,21794.0
2017-05-30 01:00:00,12726.0,1155.0,42.0,2859.0,23271.0,49.6,54.17,1.0,1.0,50.82,46.67,49.77,52.71,57.16,9322.0,3527.0,47.0,2783.0,21438.0
2017-05-30 02:00:00,12794.0,1220.0,41.0,2819.0,23123.0,49.51,54.36,1.0,2.0,51.12,46.93,49.18,53.02,56.05,9795.0,3076.0,47.0,2778.0,21468.0
2017-05-30 03:00:00,12599.0,1266.0,41.0,2815.0,23412.0,50.3,54.53,1.0,3.0,52.98,47.0,52.57,54.85,57.19,10516.0,2497.0,46.0,2889.0,22049.0
2017-05-30 04:00:00,12916.0,1348.0,39.0,3288.0,25034.0,52.73,57.3,1.0,4.0,56.76,50.23,56.32,56.9,57.5,11498.0,2122.0,47.0,3464.0,24114.0
